5.222950e-01,1.038201e-01
5.231648e-01,1.135215e-01
5.208702e-01,1.190834e-01
4.996627e-01,1.224896e-01
4.947821e-01,1.214047e-01
4.833843e-01,1.187884e-01
4.715705e-01,1.201882e-01
4.760715e-01,1.214734e-01
4.629978e-01,1.175486e-01
4.630139e-01,1.152552e-01
4.610362e-01,1.143973e-01
4.463474e-01,1.111094e-01
4.514743e-01,1.144273e-01
4.561909e-01,1.115656e-01
4.558711e-01,1.112299e-01
4.536444e-01,1.112861e-01
4.553519e-01,1.128720e-01
4.533913e-01,1.104202e-01
4.479714e-01,1.134158e-01
4.453259e-01,1.089690e-01
4.564760e-01,1.174121e-01
4.472407e-01,1.150499e-01
4.603177e-01,1.133573e-01
4.505688e-01,1.123585e-01
4.482764e-01,1.097924e-01
4.355549e-01,1.133828e-01
4.591748e-01,1.078979e-01
4.475890e-01,1.107187e-01
4.446077e-01,1.105843e-01
4.544251e-01,1.113448e-01
4.557530e-01,1.080406e-01
4.453028e-01,1.142912e-01
4.388731e-01,1.076247e-01
4.535200e-01,1.075250e-01
4.462432e-01,1.096306e-01
4.502495e-01,1.114254e-01
4.527929e-01,1.100025e-01
4.527918e-01,1.143868e-01
4.447639e-01,1.104337e-01
4.334436e-01,1.063613e-01
4.537577e-01,1.157147e-01
4.452536e-01,1.113261e-01
4.670943e-01,1.138559e-01
4.496956e-01,1.061275e-01
4.575621e-01,1.110383e-01
4.584328e-01,1.127880e-01
4.482214e-01,1.133582e-01
4.444136e-01,1.083110e-01
4.546396e-01,1.083945e-01
