5.276191e-01,1.090421e-01
5.202874e-01,1.150034e-01
5.171272e-01,1.213187e-01
4.987612e-01,1.251276e-01
5.084314e-01,1.209907e-01
4.739887e-01,1.244104e-01
4.726110e-01,1.212323e-01
4.691512e-01,1.186640e-01
4.652533e-01,1.181071e-01
4.684475e-01,1.216854e-01
4.688976e-01,1.130050e-01
4.471366e-01,1.131064e-01
4.531087e-01,1.112939e-01
4.600641e-01,1.160288e-01
4.470620e-01,1.123145e-01
4.463664e-01,1.114789e-01
4.512587e-01,1.134760e-01
4.542001e-01,1.155066e-01
4.541744e-01,1.145456e-01
4.536690e-01,1.111445e-01
4.549322e-01,1.131165e-01
4.464570e-01,1.147753e-01
4.616652e-01,1.122442e-01
4.643593e-01,1.177132e-01
4.443138e-01,1.139455e-01
4.582802e-01,1.162802e-01
4.396765e-01,1.077484e-01
4.537866e-01,1.121696e-01
4.432402e-01,1.110462e-01
4.453725e-01,1.136680e-01
4.492961e-01,1.050720e-01
4.617028e-01,1.124338e-01
4.491007e-01,1.120916e-01
4.532029e-01,1.139914e-01
4.494012e-01,1.133383e-01
4.544441e-01,1.117435e-01
4.428747e-01,1.079969e-01
4.524816e-01,1.145290e-01
4.543236e-01,1.154436e-01
4.518222e-01,1.067321e-01
4.539085e-01,1.126555e-01
4.461121e-01,1.084662e-01
4.593103e-01,1.130725e-01
4.448953e-01,1.105658e-01
4.460963e-01,1.105196e-01
4.508879e-01,1.087800e-01
4.499631e-01,1.115602e-01
4.648487e-01,1.116524e-01
4.552584e-01,1.105782e-01
