5.138526e-01,1.068227e-01
5.207690e-01,1.146715e-01
5.075628e-01,1.176578e-01
4.934652e-01,1.214870e-01
4.954966e-01,1.207722e-01
4.774444e-01,1.208833e-01
4.782298e-01,1.197140e-01
4.703445e-01,1.185482e-01
4.666940e-01,1.186795e-01
4.525319e-01,1.163378e-01
4.603926e-01,1.168313e-01
4.617489e-01,1.172704e-01
4.472899e-01,1.111366e-01
4.585295e-01,1.179338e-01
4.572962e-01,1.130696e-01
4.443978e-01,1.088286e-01
4.623368e-01,1.152488e-01
4.578357e-01,1.147440e-01
4.511138e-01,1.148590e-01
4.508635e-01,1.154457e-01
4.453187e-01,1.106995e-01
4.555453e-01,1.126541e-01
4.554327e-01,1.128575e-01
4.505527e-01,1.136769e-01
4.537436e-01,1.118823e-01
4.382701e-01,1.101858e-01
4.528543e-01,1.083674e-01
4.546112e-01,1.142228e-01
4.493205e-01,1.126087e-01
4.604091e-01,1.113302e-01
4.539158e-01,1.140801e-01
4.583259e-01,1.139097e-01
4.449702e-01,1.131630e-01
4.557719e-01,1.123344e-01
4.448753e-01,1.128624e-01
4.597927e-01,1.094020e-01
4.465371e-01,1.103331e-01
4.408445e-01,1.098461e-01
4.415834e-01,1.115844e-01
4.436735e-01,1.114937e-01
4.466683e-01,1.128721e-01
4.414152e-01,1.096455e-01
4.462824e-01,1.148920e-01
4.582758e-01,1.109664e-01
4.367037e-01,1.122058e-01
4.497076e-01,1.090729e-01
4.423632e-01,1.146169e-01
4.402492e-01,1.066385e-01
4.488605e-01,1.092922e-01
